elapsedTimeHour,elapsedTimeSec,vaisalaRH,vaisalaTemperature,vaisalaPW
36.601389,131765.0004,27.02,19.78,0.09
36.602778,131770.0008,27.01,19.78,0.09
36.604167,131775.0012,27.01,19.78,0.09
36.605556,131780.0016,27.01,19.78,0.09
36.606944,131784.9984,27.01,19.78,0.09
36.608333,131789.9988,27.02,19.78,0.09
36.609722,131794.9992,27.02,19.78,0.09
36.611111,131799.9996,27,19.78,0.09
36.6125,131805,27,19.78,0.09
36.613889,131810.0004,26.99,19.78,0.09
36.615278,131815.0008,27,19.79,0.09
36.616667,131820.0012,27,19.79,0.09
36.618056,131825.0016,27,19.79,0.09
36.619444,131829.9984,27,19.78,0.09
36.620833,131834.9988,26.99,19.78,0.09
36.622222,131839.9992,26.98,19.78,0.09
36.623611,131844.9996,26.98,19.78,0.09
36.625,131850,26.99,19.78,0.09
36.626389,131855.0004,26.99,19.78,0.09
36.627778,131860.0008,27,19.78,0.09
36.629167,131865.0012,26.99,19.78,0.09
36.630556,131870.0016,27,19.79,0.09
36.631944,131874.9984,27,19.78,0.09
36.633333,131879.9988,26.99,19.78,0.09
36.634722,131884.9992,27,19.79,0.09
36.636111,131889.9996,27,19.79,0.09
36.6375,131895,26.99,19.79,0.09
36.638889,131900.0004,26.99,19.79,0.09
36.640278,131905.0008,26.99,19.79,0.09
36.641667,131910.0012,27,19.79,0.09
36.643056,131915.0016,27.01,19.79,0.09
36.644444,131919.9984,26.99,19.79,0.09
36.645833,131924.9988,26.99,19.79,0.09
36.647222,131929.9992,26.98,19.79,0.09
36.648611,131934.9996,26.98,19.79,0.09
36.65,131940,26.98,19.79,0.09
36.651389,131945.0004,26.99,19.78,0.09
36.652778,131950.0008,26.99,19.78,0.09
36.654167,131955.0012,26.99,19.78,0.09
36.655556,131960.0016,26.99,19.79,0.09
36.656944,131964.9984,27,19.79,0.09
36.658333,131969.9988,26.99,19.79,0.09
36.659722,131974.9992,27,19.79,0.09
36.661111,131979.9996,27.01,19.79,0.09
36.6625,131985,27.01,19.79,0.09
36.663889,131990.0004,27.01,19.79,0.09
36.665278,131995.0008,27.01,19.79,0.09
36.666667,132000.0012,27.02,19.78,0.09
36.668056,132005.0016,27.02,19.79,0.09
36.669444,132009.9984,27.02,19.79,0.09
36.670833,132014.9988,27.02,19.79,0.09
36.672222,132019.9992,27.02,19.79,0.09
36.673611,132024.9996,27.01,19.79,0.09
36.675,132030,27.01,19.79,0.09
36.676389,132035.0004,27.01,19.78,0.09
36.677778,132040.0008,27.01,19.79,0.09
36.679167,132045.0012,27.01,19.79,0.09
36.680556,132050.0016,27,19.79,0.09
36.681944,132054.9984,27,19.79,0.09
36.683333,132059.9988,27.01,19.79,0.09
36.684722,132064.9992,27.01,19.79,0.09
36.686111,132069.9996,27.01,19.79,0.09
36.6875,132075,27.01,19.79,0.09
36.688889,132080.0004,27.02,19.79,0.09
36.690278,132085.0008,27.02,19.79,0.09
36.691667,132090.0012,27,19.79,0.09
36.693056,132095.0016,27.01,19.79,0.09
36.694444,132099.9984,27.01,19.79,0.09
36.695833,132104.9988,27.01,19.79,0.09
36.697222,132109.9992,27.01,19.79,0.09
36.698611,132114.9996,27.01,19.79,0.09
36.7,132120,27.01,19.79,0.09
36.701389,132125.0004,27.02,19.8,0.09
36.702778,132130.0008,27.01,19.8,0.09
36.704167,132135.0012,27.01,19.79,0.09
36.705556,132140.0016,27,19.79,0.09
36.706944,132144.9984,27,19.79,0.09
36.708333,132149.9988,27,19.79,0.09
36.709722,132154.9992,27,19.79,0.09
36.711111,132159.9996,27.01,19.8,0.09
36.7125,132165,27.02,19.8,0.09
36.713889,132170.0004,27.03,19.79,0.09
36.715278,132175.0008,27.02,19.79,0.09
36.716667,132180.0012,27.02,19.79,0.09
36.718056,132185.0016,27.02,19.8,0.09
36.719444,132189.9984,27.02,19.8,0.091
36.720833,132194.9988,27.02,19.8,0.091
36.722222,132199.9992,27.02,19.8,0.09
36.723611,132204.9996,27.02,19.8,0.091
36.725,132210,27.02,19.8,0.09
36.726389,132215.0004,27.02,19.8,0.091
36.727778,132220.0008,27.01,19.81,0.091
36.729167,132225.0012,27.01,19.8,0.091
36.730556,132230.0016,27.02,19.8,0.091
36.731944,132234.9984,27.01,19.8,0.09
36.733333,132239.9988,27.01,19.8,0.09
36.734722,132244.9992,27,19.8,0.09
36.736111,132249.9996,27,19.8,0.09
36.7375,132255,26.99,19.8,0.09
36.738889,132260.0004,26.99,19.8,0.09
36.740278,132265.0008,27,19.8,0.09
36.741667,132270.0012,27,19.81,0.09
36.743056,132275.0016,27,19.8,0.09
36.744444,132279.9984,27,19.8,0.09
36.745833,132284.9988,27,19.8,0.09
36.747222,132289.9992,27.01,19.8,0.091
36.748611,132294.9996,27.01,19.8,0.09
36.75,132300,27.01,19.8,0.09
36.751389,132305.0004,27.01,19.8,0.09
36.752778,132310.0008,27.02,19.8,0.091
36.754167,132315.0012,27.02,19.8,0.091
36.755556,132320.0016,27.02,19.81,0.091
36.756944,132324.9984,27.01,19.81,0.091
36.758333,132329.9988,27,19.81,0.09
36.759722,132334.9992,26.99,19.81,0.09
36.761111,132339.9996,27,19.8,0.09
36.7625,132345,27,19.81,0.09
36.763889,132350.0004,26.99,19.8,0.09
36.765278,132355.0008,26.98,19.81,0.09
36.766667,132360.0012,26.98,19.81,0.09
36.768056,132365.0016,26.98,19.81,0.09
36.769444,132369.9984,26.97,19.81,0.09
36.770833,132374.9988,26.96,19.81,0.09
36.772222,132379.9992,26.97,19.81,0.09
36.773611,132384.9996,26.97,19.81,0.09
36.775,132390,26.97,19.81,0.09
36.776389,132395.0004,26.97,19.81,0.09
36.777778,132400.0008,26.96,19.8,0.09
36.779167,132405.0012,26.95,19.81,0.09
36.780556,132410.0016,26.95,19.81,0.09
36.781944,132414.9984,26.96,19.81,0.09
36.783333,132419.9988,26.95,19.81,0.09
36.784722,132424.9992,26.95,19.81,0.09
36.786111,132429.9996,26.95,19.81,0.09
36.7875,132435,26.96,19.81,0.09
36.788889,132440.0004,26.96,19.81,0.09
36.790278,132445.0008,26.96,19.81,0.09
36.791667,132450.0012,26.96,19.81,0.09
36.793056,132455.0016,26.95,19.81,0.09
36.794444,132459.9984,26.95,19.81,0.09
36.795833,132464.9988,26.95,19.81,0.09
36.797222,132469.9992,26.95,19.81,0.09
36.798611,132474.9996,26.95,19.81,0.09
36.8,132480,26.95,19.81,0.09
36.801389,132485.0004,26.95,19.81,0.09
36.802778,132490.0008,26.94,19.81,0.09
36.804167,132495.0012,26.94,19.81,0.09
36.805556,132500.0016,26.94,19.81,0.09
36.806944,132504.9984,26.94,19.81,0.09
36.808333,132509.9988,26.93,19.81,0.09
36.809722,132514.9992,26.93,19.81,0.09
36.811111,132519.9996,26.94,19.81,0.09
36.8125,132525,26.93,19.81,0.09
36.813889,132530.0004,26.93,19.81,0.09
36.815278,132535.0008,26.93,19.81,0.09
36.816667,132540.0012,26.93,19.81,0.09
36.818056,132545.0016,26.93,19.81,0.09
36.819444,132549.9984,26.93,19.81,0.09
36.820833,132554.9988,26.93,19.81,0.09
36.822222,132559.9992,26.93,19.81,0.09
36.823611,132564.9996,26.93,19.81,0.09
36.825,132570,26.93,19.81,0.09
36.826389,132575.0004,26.92,19.81,0.09
36.827778,132580.0008,26.93,19.81,0.09
36.829167,132585.0012,26.93,19.81,0.09
36.830556,132590.0016,26.94,19.81,0.09
36.831944,132594.9984,26.94,19.81,0.09
36.833333,132599.9988,26.94,19.81,0.09
36.834722,132604.9992,26.93,19.81,0.09
36.836111,132609.9996,26.94,19.81,0.09
36.8375,132615,26.93,19.81,0.09
36.838889,132620.0004,26.93,19.81,0.09
36.840278,132625.0008,26.94,19.81,0.09
36.841667,132630.0012,26.93,19.81,0.09
36.843056,132635.0016,26.94,19.81,0.09
36.844444,132639.9984,26.95,19.81,0.09
36.845833,132644.9988,26.94,19.81,0.09
36.847222,132649.9992,26.94,19.81,0.09
36.848611,132654.9996,26.95,19.81,0.09
36.85,132660,26.95,19.81,0.09
36.851389,132665.0004,26.94,19.81,0.09
36.852778,132670.0008,26.94,19.81,0.09
36.854167,132675.0012,26.94,19.81,0.09
36.855556,132680.0016,26.94,19.81,0.09
36.856944,132684.9984,26.94,19.81,0.09
36.858333,132689.9988,26.94,19.81,0.09
36.859722,132694.9992,26.94,19.81,0.09
36.861111,132699.9996,26.94,19.81,0.09
36.8625,132705,26.94,19.81,0.09
36.863889,132710.0004,26.95,19.81,0.09
36.865278,132715.0008,26.95,19.81,0.09
36.866667,132720.0012,26.94,19.81,0.09
36.868056,132725.0016,26.94,19.81,0.09
36.869444,132729.9984,26.93,19.81,0.09
36.870833,132734.9988,26.93,19.81,0.09
36.872222,132739.9992,26.92,19.81,0.09
36.873611,132744.9996,26.92,19.81,0.09
36.875,132750,26.91,19.81,0.09
36.876389,132755.0004,26.91,19.81,0.09
36.877778,132760.0008,26.92,19.81,0.09
36.879167,132765.0012,26.92,19.81,0.09
36.880556,132770.0016,26.91,19.81,0.09
36.881944,132774.9984,26.91,19.81,0.09
36.883333,132779.9988,26.9,19.81,0.09
36.884722,132784.9992,26.9,19.81,0.09
36.886111,132789.9996,26.9,19.81,0.09
36.8875,132795,26.9,19.81,0.09
36.888889,132800.0004,26.89,19.81,0.09
36.890278,132805.0008,26.9,19.81,0.09
36.891667,132810.0012,26.9,19.81,0.09
36.893056,132815.0016,26.89,19.81,0.09
36.894444,132819.9984,26.89,19.81,0.09
36.895833,132824.9988,26.9,19.81,0.09
36.897222,132829.9992,26.9,19.81,0.09
36.898611,132834.9996,26.89,19.81,0.09
36.9,132840,26.89,19.81,0.09
36.901389,132845.0004,26.89,19.81,0.09
36.902778,132850.0008,26.89,19.81,0.09
36.904167,132855.0012,26.9,19.81,0.09
36.905556,132860.0016,26.89,19.81,0.09
36.906944,132864.9984,26.88,19.81,0.09
36.908333,132869.9988,26.88,19.81,0.09
36.909722,132874.9992,26.88,19.81,0.09
36.911111,132879.9996,26.89,19.81,0.09
36.9125,132885,26.88,19.81,0.09
36.913889,132890.0004,26.89,19.81,0.09
36.915278,132895.0008,26.89,19.81,0.09
36.916667,132900.0012,26.89,19.81,0.09
36.918056,132905.0016,26.89,19.81,0.09
36.919444,132909.9984,26.88,19.81,0.09
36.920833,132914.9988,26.88,19.81,0.09
36.922222,132919.9992,26.88,19.81,0.09
36.923611,132924.9996,26.89,19.81,0.09
36.925,132930,26.89,19.8,0.09
36.926389,132935.0004,26.89,19.81,0.09
36.927778,132940.0008,26.88,19.81,0.09
36.929167,132945.0012,26.88,19.81,0.09
36.930556,132950.0016,26.89,19.81,0.09
36.931944,132954.9984,26.89,19.81,0.09
36.933333,132959.9988,26.89,19.81,0.09
36.934722,132964.9992,26.88,19.81,0.09
36.936111,132969.9996,26.88,19.81,0.09
36.9375,132975,26.89,19.81,0.09
36.938889,132980.0004,26.88,19.81,0.09
36.940278,132985.0008,26.87,19.81,0.09
36.941667,132990.0012,26.87,19.81,0.09
36.943056,132995.0016,26.86,19.8,0.09
36.944444,132999.9984,26.86,19.8,0.09
36.945833,133004.9988,26.86,19.8,0.09
36.947222,133009.9992,26.87,19.81,0.09
36.948611,133014.9996,26.87,19.8,0.09
36.95,133020,26.87,19.81,0.09
36.951389,133025.0004,26.87,19.81,0.09
36.952778,133030.0008,26.87,19.8,0.09
36.954167,133035.0012,26.87,19.8,0.09
36.955556,133040.0016,26.88,19.8,0.09
36.956944,133044.9984,26.87,19.81,0.09
36.958333,133049.9988,26.87,19.81,0.09
36.959722,133054.9992,26.87,19.81,0.09
36.961111,133059.9996,26.87,19.8,0.09
36.9625,133065,26.88,19.8,0.09
36.963889,133070.0004,26.89,19.8,0.09
36.965278,133075.0008,26.89,19.8,0.09
36.966667,133080.0012,26.88,19.8,0.09
36.968056,133085.0016,26.89,19.8,0.09
36.969444,133089.9984,26.89,19.8,0.09
36.970833,133094.9988,26.89,19.8,0.09
36.972222,133099.9992,26.88,19.8,0.09
36.973611,133104.9996,26.88,19.81,0.09
36.975,133110,26.88,19.8,0.09
36.976389,133115.0004,26.89,19.8,0.09
36.977778,133120.0008,26.89,19.8,0.09
36.979167,133125.0012,26.88,19.8,0.09
36.980556,133130.0016,26.88,19.8,0.09
36.981944,133134.9984,26.9,19.8,0.09
36.983333,133139.9988,26.9,19.8,0.09
36.984722,133144.9992,26.89,19.8,0.09
36.986111,133149.9996,26.89,19.8,0.09
36.9875,133155,26.89,19.8,0.09
36.988889,133160.0004,26.9,19.81,0.09
36.990278,133165.0008,26.9,19.8,0.09
36.991667,133170.0012,26.9,19.8,0.09
36.993056,133175.0016,26.89,19.8,0.09
36.994444,133179.9984,26.89,19.8,0.09
36.995833,133184.9988,26.89,19.8,0.09
36.997222,133189.9992,26.89,19.8,0.09
36.998611,133194.9996,26.89,19.8,0.09
37,133200,26.89,19.81,0.09
37.001389,133205.0004,26.89,19.8,0.09
37.002778,133210.0008,26.89,19.8,0.09
37.004167,133215.0012,26.89,19.8,0.09
37.005556,133220.0016,26.9,19.8,0.09
37.006944,133224.9984,26.89,19.8,0.09
37.008333,133229.9988,26.89,19.8,0.09
37.009722,133234.9992,26.88,19.8,0.09
37.011111,133239.9996,26.88,19.8,0.09
37.0125,133245,26.88,19.81,0.09
37.013889,133250.0004,26.89,19.81,0.09
37.015278,133255.0008,26.89,19.81,0.09
37.016667,133260.0012,26.89,19.81,0.09
37.018056,133265.0016,26.9,19.8,0.09
37.019444,133269.9984,26.9,19.8,0.09
37.020833,133274.9988,26.89,19.8,0.09
37.022222,133279.9992,26.89,19.8,0.09
37.023611,133284.9996,26.89,19.8,0.09
37.025,133290,26.89,19.8,0.09
37.026389,133295.0004,26.89,19.81,0.09
37.027778,133300.0008,26.89,19.81,0.09
37.029167,133305.0012,26.9,19.81,0.09
37.030556,133310.0016,26.9,19.81,0.09
37.031944,133314.9984,26.9,19.8,0.09
37.033333,133319.9988,26.9,19.8,0.09
37.034722,133324.9992,26.89,19.81,0.09
37.036111,133329.9996,26.9,19.8,0.09
37.0375,133335,26.9,19.8,0.09
37.038889,133340.0004,26.9,19.8,0.09
37.040278,133345.0008,26.91,19.8,0.09
37.041667,133350.0012,26.91,19.81,0.09
37.043056,133355.0016,26.91,19.81,0.09
37.044444,133359.9984,26.9,19.81,0.09
37.045833,133364.9988,26.9,19.81,0.09
37.047222,133369.9992,26.9,19.81,0.09
37.048611,133374.9996,26.89,19.81,0.09
37.05,133380,26.89,19.81,0.09
37.051389,133385.0004,26.89,19.81,0.09
37.052778,133390.0008,26.89,19.81,0.09
37.054167,133395.0012,26.9,19.8,0.09
37.055556,133400.0016,26.9,19.81,0.09
37.056944,133404.9984,26.9,19.81,0.09
37.058333,133409.9988,26.9,19.81,0.09
37.059722,133414.9992,26.89,19.81,0.09
37.061111,133419.9996,26.89,19.81,0.09
37.0625,133425,26.9,19.81,0.09
37.063889,133430.0004,26.9,19.81,0.09
37.065278,133435.0008,26.9,19.81,0.09
37.066667,133440.0012,26.89,19.81,0.09
37.068056,133445.0016,26.9,19.81,0.09
37.069444,133449.9984,26.89,19.81,0.09
37.070833,133454.9988,26.89,19.81,0.09
37.072222,133459.9992,26.88,19.81,0.09
37.073611,133464.9996,26.87,19.82,0.09
37.075,133470,26.87,19.81,0.09
37.076389,133475.0004,26.88,19.81,0.09
37.077778,133480.0008,26.89,19.81,0.09
37.079167,133485.0012,26.89,19.81,0.09
37.080556,133490.0016,26.87,19.81,0.09
37.081944,133494.9984,26.85,19.81,0.09
37.083333,133499.9988,26.85,19.81,0.09
37.084722,133504.9992,26.86,19.81,0.09
37.086111,133509.9996,26.86,19.81,0.09
37.0875,133515,26.85,19.81,0.09
37.088889,133520.0004,26.86,19.81,0.09
37.090278,133525.0008,26.85,19.81,0.09
37.091667,133530.0012,26.87,19.81,0.09
37.093056,133535.0016,26.87,19.81,0.09
37.094444,133539.9984,26.87,19.81,0.09
37.095833,133544.9988,26.88,19.81,0.09
37.097222,133549.9992,26.87,19.8,0.09
37.098611,133554.9996,26.87,19.81,0.09
37.1,133560,26.87,19.81,0.09
37.101389,133565.0004,26.86,19.81,0.09
37.102778,133570.0008,26.86,19.81,0.09
37.104167,133575.0012,26.86,19.81,0.09
37.105556,133580.0016,26.86,19.8,0.09
37.106944,133584.9984,26.86,19.8,0.09
37.108333,133589.9988,26.85,19.8,0.09
37.109722,133594.9992,26.85,19.81,0.09
37.111111,133599.9996,26.85,19.8,0.09
37.1125,133605,26.84,19.8,0.09
37.113889,133610.0004,26.86,19.8,0.09
37.115278,133615.0008,26.86,19.81,0.09
37.116667,133620.0012,26.86,19.8,0.09
37.118056,133625.0016,26.86,19.8,0.09
37.119444,133629.9984,26.87,19.8,0.09
37.120833,133634.9988,26.86,19.8,0.09
37.122222,133639.9992,26.86,19.8,0.09
37.123611,133644.9996,26.87,19.8,0.09
37.125,133650,26.87,19.8,0.09
37.126389,133655.0004,26.86,19.8,0.09
37.127778,133660.0008,26.86,19.8,0.09
37.129167,133665.0012,26.86,19.8,0.09
37.130556,133670.0016,26.86,19.8,0.09
37.131944,133674.9984,26.87,19.8,0.09
37.133333,133679.9988,26.87,19.8,0.09
37.134722,133684.9992,26.87,19.8,0.09
37.136111,133689.9996,26.88,19.8,0.09
37.1375,133695,26.88,19.79,0.09
37.138889,133700.0004,26.86,19.8,0.09
37.140278,133705.0008,26.86,19.8,0.09
37.141667,133710.0012,26.87,19.8,0.09
37.143056,133715.0016,26.86,19.8,0.09
37.144444,133719.9984,26.85,19.79,0.09
37.145833,133724.9988,26.86,19.8,0.09
37.147222,133729.9992,26.86,19.8,0.09
37.148611,133734.9996,26.86,19.79,0.09
37.15,133740,26.86,19.79,0.09
37.151389,133745.0004,26.87,19.79,0.09
37.152778,133750.0008,26.87,19.79,0.09
37.154167,133755.0012,26.87,19.79,0.09
37.155556,133760.0016,26.88,19.79,0.09
37.156944,133764.9984,26.89,19.79,0.09
37.158333,133769.9988,26.89,19.79,0.09
37.159722,133774.9992,26.89,19.79,0.09
37.161111,133779.9996,26.88,19.8,0.09
37.1625,133785,26.89,19.8,0.09
37.163889,133790.0004,26.89,19.8,0.09
37.165278,133795.0008,26.89,19.79,0.09
37.166667,133800.0012,26.89,19.79,0.09
37.168056,133805.0016,26.9,19.79,0.09
37.169444,133809.9984,26.9,19.79,0.09
37.170833,133814.9988,26.89,19.79,0.09
37.172222,133819.9992,26.89,19.79,0.09
37.173611,133824.9996,26.89,19.79,0.09
37.175,133830,26.89,19.79,0.09
37.176389,133835.0004,26.89,19.79,0.09
37.177778,133840.0008,26.9,19.79,0.09
37.179167,133845.0012,26.9,19.79,0.09
37.180556,133850.0016,26.9,19.79,0.09
37.181944,133854.9984,26.9,19.79,0.09
37.183333,133859.9988,26.91,19.79,0.09
37.184722,133864.9992,26.92,19.79,0.09
37.186111,133869.9996,26.91,19.79,0.09
37.1875,133875,26.9,19.79,0.09
37.188889,133880.0004,26.91,19.79,0.09
37.190278,133885.0008,26.92,19.79,0.09
37.191667,133890.0012,26.92,19.79,0.09
37.193056,133895.0016,26.91,19.8,0.09
37.194444,133899.9984,26.91,19.8,0.09
37.195833,133904.9988,26.91,19.79,0.09
37.197222,133909.9992,26.92,19.79,0.09
37.198611,133914.9996,26.91,19.79,0.09
37.2,133920,26.91,19.79,0.09
37.201389,133925.0004,26.91,19.79,0.09
37.202778,133930.0008,26.9,19.79,0.09
37.204167,133935.0012,26.91,19.79,0.09
37.205556,133940.0016,26.91,19.79,0.09
37.206944,133944.9984,26.92,19.79,0.09
37.208333,133949.9988,26.92,19.79,0.09
37.209722,133954.9992,26.92,19.79,0.09
37.211111,133959.9996,26.91,19.79,0.09
37.2125,133965,26.92,19.79,0.09
37.213889,133970.0004,26.91,19.79,0.09
37.215278,133975.0008,26.92,19.79,0.09
37.216667,133980.0012,26.92,19.79,0.09
37.218056,133985.0016,26.94,19.79,0.09
37.219444,133989.9984,26.93,19.79,0.09
37.220833,133994.9988,26.93,19.79,0.09
37.222222,133999.9992,26.93,19.79,0.09
37.223611,134004.9996,26.92,19.8,0.09
37.225,134010,26.92,19.79,0.09
37.226389,134015.0004,26.92,19.79,0.09
37.227778,134020.0008,26.92,19.79,0.09
37.229167,134025.0012,26.92,19.79,0.09
37.230556,134030.0016,26.91,19.79,0.09
37.231944,134034.9984,26.92,19.79,0.09
37.233333,134039.9988,26.92,19.8,0.09
37.234722,134044.9992,26.92,19.8,0.09
37.236111,134049.9996,26.91,19.8,0.09
37.2375,134055,26.91,19.8,0.09
37.238889,134060.0004,26.91,19.8,0.09
37.240278,134065.0008,26.92,19.79,0.09
37.241667,134070.0012,26.93,19.79,0.09
37.243056,134075.0016,26.92,19.79,0.09
37.244444,134079.9984,26.93,19.79,0.09
37.245833,134084.9988,26.93,19.79,0.09
37.247222,134089.9992,26.92,19.8,0.09
37.248611,134094.9996,26.93,19.79,0.09
37.25,134100,26.93,19.8,0.09
37.251389,134105.0004,26.93,19.8,0.09
37.252778,134110.0008,26.92,19.79,0.09
37.254167,134115.0012,26.93,19.79,0.09
37.255556,134120.0016,26.93,19.8,0.09
37.256944,134124.9984,26.93,19.8,0.09
37.258333,134129.9988,26.93,19.8,0.09
37.259722,134134.9992,26.93,19.8,0.09
37.261111,134139.9996,26.93,19.8,0.09
37.2625,134145,26.92,19.8,0.09
37.263889,134150.0004,26.93,19.8,0.09
37.265278,134155.0008,26.93,19.8,0.09
37.266667,134160.0012,26.92,19.8,0.09
37.268056,134165.0016,26.93,19.8,0.09
37.269444,134169.9984,26.93,19.8,0.09
37.270833,134174.9988,26.93,19.8,0.09
37.272222,134179.9992,26.92,19.8,0.09
37.273611,134184.9996,26.93,19.8,0.09
37.275,134190,26.93,19.8,0.09
37.276389,134195.0004,26.93,19.8,0.09
37.277778,134200.0008,26.93,19.8,0.09
37.279167,134205.0012,26.92,19.8,0.09
37.280556,134210.0016,26.92,19.8,0.09
37.281944,134214.9984,26.93,19.8,0.09
37.283333,134219.9988,26.93,19.8,0.09
37.284722,134224.9992,26.92,19.8,0.09
37.286111,134229.9996,26.93,19.8,0.09
37.2875,134235,26.93,19.8,0.09
37.288889,134240.0004,26.92,19.8,0.09
37.290278,134245.0008,26.92,19.81,0.09
37.291667,134250.0012,26.91,19.8,0.09
37.293056,134255.0016,26.92,19.8,0.09
37.294444,134259.9984,26.92,19.8,0.09
37.295833,134264.9988,26.91,19.8,0.09
37.297222,134269.9992,26.89,19.81,0.09
37.298611,134274.9996,26.9,19.81,0.09
37.3,134280,26.91,19.81,0.09
37.301389,134285.0004,26.9,19.81,0.09
37.302778,134290.0008,26.9,19.8,0.09
37.304167,134295.0012,26.89,19.81,0.09
37.305556,134300.0016,26.9,19.81,0.09
37.306944,134304.9984,26.9,19.81,0.09
37.308333,134309.9988,26.89,19.81,0.09
37.309722,134314.9992,26.89,19.81,0.09
37.311111,134319.9996,26.9,19.8,0.09
37.3125,134325,26.9,19.81,0.09
37.313889,134330.0004,26.9,19.81,0.09
37.315278,134335.0008,26.9,19.8,0.09
37.316667,134340.0012,26.9,19.8,0.09
37.318056,134345.0016,26.89,19.81,0.09
37.319444,134349.9984,26.88,19.81,0.09
37.320833,134354.9988,26.9,19.81,0.09
37.322222,134359.9992,26.91,19.81,0.09
37.323611,134364.9996,26.9,19.81,0.09
37.325,134370,26.89,19.8,0.09
37.326389,134375.0004,26.9,19.81,0.09
37.327778,134380.0008,26.9,19.81,0.09
37.329167,134385.0012,26.9,19.81,0.09
37.330556,134390.0016,26.89,19.81,0.09
37.331944,134394.9984,26.88,19.81,0.09
37.333333,134399.9988,26.89,19.81,0.09
37.334722,134404.9992,26.89,19.81,0.09
37.336111,134409.9996,26.88,19.81,0.09
37.3375,134415,26.87,19.81,0.09
37.338889,134420.0004,26.88,19.81,0.09
37.340278,134425.0008,26.88,19.8,0.09
37.341667,134430.0012,26.88,19.81,0.09
37.343056,134435.0016,26.88,19.81,0.09
37.344444,134439.9984,26.89,19.81,0.09
37.345833,134444.9988,26.88,19.81,0.09
37.347222,134449.9992,26.87,19.81,0.09
37.348611,134454.9996,26.86,19.82,0.09
37.35,134460,26.86,19.81,0.09
37.351389,134465.0004,26.86,19.81,0.09
37.352778,134470.0008,26.86,19.81,0.09
37.354167,134475.0012,26.86,19.81,0.09
37.355556,134480.0016,26.86,19.81,0.09
37.356944,134484.9984,26.85,19.81,0.09
37.358333,134489.9988,26.85,19.81,0.09
37.359722,134494.9992,26.84,19.81,0.09
37.361111,134499.9996,26.84,19.81,0.09
37.3625,134505,26.84,19.81,0.09
37.363889,134510.0004,26.84,19.81,0.09
37.365278,134515.0008,26.84,19.81,0.09
37.366667,134520.0012,26.83,19.81,0.09
37.368056,134525.0016,26.84,19.81,0.09
37.369444,134529.9984,26.83,19.81,0.09
37.370833,134534.9988,26.82,19.81,0.09
37.372222,134539.9992,26.82,19.81,0.09
37.373611,134544.9996,26.83,19.81,0.09
37.375,134550,26.83,19.81,0.09
37.376389,134555.0004,26.83,19.81,0.09
37.377778,134560.0008,26.83,19.81,0.09
37.379167,134565.0012,26.84,19.81,0.09
37.380556,134570.0016,26.84,19.81,0.09
37.381944,134574.9984,26.83,19.81,0.09
37.383333,134579.9988,26.82,19.81,0.09
37.384722,134584.9992,26.82,19.81,0.09
37.386111,134589.9996,26.83,19.81,0.09
