VaisalaTimeHours,"RH, %","T, °C","pw, psi"
27.066667,11.67,31.98,0.08
27.068056,11.67,31.98,0.08
27.069444,11.58,31.98,0.08
27.070833,11.66,31.98,0.08
27.072222,12.14,31.98,0.084
27.073611,13.79,31.98,0.095
27.075000,16.11,31.98,0.111
27.076389,18.22,31.98,0.126
27.077778,19.48,31.99,0.134
27.079167,20.29,31.99,0.14
27.080556,20.77,31.99,0.143
27.081944,21.1,31.99,0.145
27.083333,21.27,31.99,0.147
27.084722,21.34,31.99,0.147
27.086111,21.47,31.99,0.148
27.087500,21.54,31.99,0.148
27.088889,21.57,31.99,0.149
27.090278,21.63,31.99,0.149
27.091667,21.64,31.99,0.149
27.093056,21.7,31.99,0.15
27.094444,21.7,31.98,0.15
27.095833,21.7,31.99,0.15
27.097222,21.72,31.99,0.15
27.098611,21.79,31.99,0.15
27.100000,21.77,31.99,0.15
27.101389,21.74,31.99,0.15
27.102778,21.78,31.98,0.15
27.104167,21.78,31.98,0.15
27.105556,21.79,31.99,0.15
27.106944,21.78,31.98,0.15
27.108333,21.84,31.98,0.151
27.109722,21.82,31.98,0.15
27.111111,21.83,31.98,0.15
27.112500,21.83,31.98,0.15
27.113889,21.86,31.98,0.151
27.115278,21.83,31.98,0.15
27.116667,21.86,31.98,0.151
27.118056,21.89,31.98,0.151
27.119444,21.84,31.98,0.151
27.120833,21.81,31.98,0.15
27.122222,21.85,31.98,0.151
27.123611,21.86,31.98,0.151
27.125000,21.85,31.98,0.151
27.126389,21.84,31.98,0.15
27.127778,21.84,31.97,0.15
27.129167,21.84,31.98,0.15
27.130556,21.87,31.98,0.151
27.131944,21.81,31.98,0.15
27.133333,21.87,31.98,0.151
27.134722,21.88,31.97,0.151
27.136111,21.84,31.97,0.15
27.137500,21.84,31.97,0.15
27.138889,21.86,31.97,0.151
27.140278,21.93,31.97,0.151
27.141667,21.86,31.97,0.151
27.143056,21.85,31.97,0.151
27.144444,21.84,31.97,0.15
27.145833,21.88,31.97,0.151
27.147222,21.84,31.96,0.15
27.148611,21.85,31.96,0.15
27.150000,21.86,31.97,0.151
27.151389,21.87,31.96,0.151
27.152778,21.87,31.97,0.151
27.154167,21.83,31.97,0.15
27.155556,22.48,31.97,0.155
27.156944,24.65,31.97,0.17
27.158333,26.98,31.97,0.186
27.159722,28.74,31.97,0.198
27.161111,29.92,31.97,0.206
27.162500,30.54,31.97,0.21
27.163889,30.95,31.97,0.213
27.165278,31.18,31.97,0.215
27.166667,31.33,31.97,0.216
27.168056,31.44,31.97,0.217
27.169444,31.53,31.97,0.217
27.170833,31.6,31.96,0.218
27.172222,31.63,31.97,0.218
27.173611,31.66,31.97,0.218
27.175000,31.68,31.96,0.218
27.176389,31.72,31.96,0.218
27.177778,31.75,31.96,0.219
27.179167,31.76,31.96,0.219
27.180556,31.76,31.96,0.219
27.181944,31.78,31.96,0.219
27.183333,31.81,31.96,0.219
27.184722,31.82,31.96,0.219
27.186111,31.82,31.95,0.219
27.187500,31.83,31.95,0.219
27.188889,31.84,31.95,0.219
27.190278,31.84,31.95,0.219
27.191667,31.86,31.95,0.219
27.193056,31.87,31.95,0.219
27.194444,31.87,31.95,0.219
27.195833,31.89,31.95,0.219
27.197222,31.89,31.95,0.219
27.198611,31.91,31.95,0.219
27.200000,31.92,31.94,0.22
27.201389,31.91,31.95,0.22
27.202778,31.91,31.94,0.219
27.204167,31.91,31.94,0.219
27.205556,31.92,31.94,0.22
27.206944,31.92,31.94,0.22
27.208333,31.93,31.94,0.22
27.209722,31.93,31.94,0.22
27.211111,31.93,31.94,0.22
27.212500,31.95,31.94,0.22
27.213889,31.96,31.94,0.22
27.215278,31.96,31.94,0.22
27.216667,31.96,31.94,0.22
27.218056,31.97,31.94,0.22
27.219444,31.97,31.94,0.22
27.220833,31.98,31.94,0.22
27.222222,31.98,31.93,0.22
27.223611,31.99,31.94,0.22
27.225000,31.98,31.93,0.22
27.226389,31.99,31.93,0.22
27.227778,32,31.94,0.22
27.229167,32.02,31.94,0.22
27.230556,32.02,31.93,0.22
27.231944,32.01,31.93,0.22
27.233333,32.01,31.93,0.22
27.234722,32.01,31.93,0.22
27.236111,32.01,31.93,0.22
27.237500,32.03,31.93,0.22
27.238889,32.78,31.93,0.225
27.240278,35.14,31.93,0.242
27.241667,37.36,31.94,0.257
27.243056,39,31.94,0.268
27.244444,39.95,31.94,0.275
27.245833,40.53,31.94,0.279
27.247222,40.85,31.94,0.281
27.248611,41.05,31.94,0.282
27.250000,41.16,31.94,0.283
27.251389,41.27,31.94,0.284
27.252778,41.36,31.94,0.284
27.254167,41.38,31.94,0.285
27.255556,41.4,31.94,0.285
27.256944,41.48,31.94,0.285
27.258333,41.52,31.94,0.286
27.259722,41.51,31.94,0.285
27.261111,41.59,31.94,0.286
27.262500,41.57,31.94,0.286
27.263889,41.57,31.94,0.286
27.265278,41.62,31.94,0.286
27.266667,41.64,31.94,0.286
27.268056,41.61,31.94,0.286
27.269444,41.61,31.94,0.286
27.270833,41.65,31.94,0.286
27.272222,41.66,31.94,0.286
27.273611,41.66,31.94,0.286
27.275000,41.68,31.94,0.287
27.276389,41.67,31.94,0.286
27.277778,41.68,31.93,0.287
27.279167,41.67,31.93,0.286
27.280556,41.71,31.94,0.287
27.281944,41.68,31.93,0.287
27.283333,41.69,31.93,0.287
27.284722,41.71,31.93,0.287
27.286111,41.71,31.94,0.287
27.287500,41.72,31.93,0.287
27.288889,41.73,31.93,0.287
27.290278,41.73,31.93,0.287
27.291667,41.76,31.93,0.287
27.293056,41.75,31.93,0.287
27.294444,41.76,31.93,0.287
27.295833,41.76,31.93,0.287
27.297222,41.75,31.93,0.287
27.298611,41.78,31.93,0.287
27.300000,41.82,31.93,0.287
27.301389,41.83,31.93,0.288
27.302778,41.82,31.93,0.287
27.304167,41.81,31.93,0.287
27.305556,41.78,31.93,0.287
27.306944,41.81,31.93,0.287
27.308333,41.83,31.93,0.287
27.309722,41.84,31.93,0.288
27.311111,41.85,31.93,0.288
27.312500,41.86,31.92,0.288
27.313889,41.81,31.93,0.287
27.315278,41.82,31.93,0.287
27.316667,41.82,31.93,0.287
27.318056,41.86,31.93,0.288
27.319444,41.85,31.93,0.288
27.320833,41.83,31.93,0.287
27.322222,42.8,31.93,0.294
27.323611,45.15,31.93,0.31
27.325000,47.38,31.93,0.326
27.326389,48.76,31.94,0.335
27.327778,49.6,31.94,0.341
27.329167,50.12,31.94,0.345
27.330556,50.42,31.94,0.347
27.331944,50.62,31.94,0.348
27.333333,50.74,31.94,0.349
27.334722,50.83,31.94,0.35
27.336111,50.91,31.94,0.35
27.337500,50.96,31.94,0.351
27.338889,51.01,31.94,0.351
27.340278,51.05,31.94,0.351
27.341667,51.07,31.94,0.351
27.343056,51.08,31.94,0.351
27.344444,51.1,31.94,0.351
27.345833,51.12,31.94,0.352
27.347222,51.15,31.95,0.352
27.348611,51.17,31.94,0.352
27.350000,51.19,31.94,0.352
27.351389,51.21,31.94,0.352
27.352778,51.23,31.94,0.352
27.354167,51.24,31.94,0.352
27.355556,51.25,31.94,0.352
27.356944,51.26,31.94,0.352
27.358333,51.27,31.94,0.352
27.359722,51.28,31.94,0.353
27.361111,51.28,31.93,0.352
27.362500,51.27,31.93,0.352
27.363889,51.28,31.94,0.353
27.365278,51.29,31.93,0.353
27.366667,51.3,31.93,0.353
27.368056,51.31,31.93,0.353
27.369444,51.32,31.94,0.353
27.370833,51.33,31.93,0.353
27.372222,51.33,31.93,0.353
27.373611,51.33,31.93,0.353
27.375000,51.32,31.93,0.353
27.376389,51.32,31.93,0.353
27.377778,51.33,31.93,0.353
27.379167,51.33,31.93,0.353
27.380556,51.34,31.93,0.353
27.381944,51.35,31.92,0.353
27.383333,51.36,31.92,0.353
27.384722,51.36,31.93,0.353
27.386111,51.37,31.92,0.353
27.387500,51.38,31.92,0.353
27.388889,51.38,31.92,0.353
27.390278,51.39,31.93,0.353
27.391667,51.4,31.93,0.353
27.393056,51.41,31.92,0.353
27.394444,51.41,31.92,0.353
27.395833,51.41,31.92,0.353
27.397222,51.41,31.92,0.353
27.398611,51.42,31.92,0.353
27.400000,51.42,31.92,0.353
27.401389,51.42,31.92,0.353
27.402778,51.41,31.92,0.353
27.404167,51.42,31.92,0.353
27.405556,52.36,31.92,0.36
27.406944,54.53,31.92,0.375
27.408333,56.6,31.92,0.389
27.409722,57.87,31.93,0.398
27.411111,58.65,31.93,0.403
27.412500,59.15,31.94,0.407
27.413889,59.46,31.94,0.409
27.415278,59.67,31.94,0.41
27.416667,59.82,31.94,0.411
27.418056,59.93,31.94,0.412
27.419444,60.03,31.94,0.413
27.420833,60.1,31.94,0.413
27.422222,60.17,31.94,0.414
27.423611,60.21,31.94,0.414
27.425000,60.25,31.94,0.414
27.426389,60.28,31.94,0.414
27.427778,60.3,31.93,0.415
27.429167,60.32,31.93,0.415
27.430556,60.34,31.93,0.415
27.431944,60.37,31.93,0.415
27.433333,60.4,31.93,0.415
27.434722,60.41,31.93,0.415
27.436111,60.44,31.93,0.415
27.437500,60.46,31.93,0.415
27.438889,60.49,31.93,0.416
27.440278,60.51,31.92,0.416
27.441667,60.53,31.93,0.416
27.443056,60.54,31.92,0.416
27.444444,60.56,31.92,0.416
27.445833,60.58,31.92,0.416
27.447222,60.6,31.91,0.416
27.448611,60.61,31.92,0.416
27.450000,60.62,31.92,0.416
27.451389,60.64,31.92,0.416
27.452778,60.64,31.92,0.416
27.454167,60.64,31.92,0.417
27.455556,60.65,31.92,0.417
27.456944,60.66,31.92,0.417
27.458333,60.66,31.91,0.416
27.459722,60.67,31.91,0.417
27.461111,60.67,31.91,0.416
27.462500,60.67,31.91,0.417
27.463889,60.67,31.91,0.417
27.465278,60.67,31.91,0.417
27.466667,60.67,31.91,0.417
27.468056,60.68,31.91,0.417
27.469444,60.68,31.91,0.417
27.470833,60.69,31.91,0.417
27.472222,60.71,31.91,0.417
27.473611,60.71,31.91,0.417
27.475000,60.72,31.91,0.417
27.476389,60.73,31.91,0.417
27.477778,60.73,31.91,0.417
27.479167,60.74,31.91,0.417
27.480556,60.74,31.91,0.417
27.481944,60.75,31.9,0.417
27.483333,60.75,31.9,0.417
27.484722,60.77,31.9,0.417
27.486111,60.77,31.91,0.417
27.487500,60.77,31.91,0.417
27.488889,61.58,31.91,0.423
27.490278,63.56,31.91,0.436
27.491667,65.32,31.92,0.449
27.493056,66.42,31.93,0.456
27.494444,67.18,31.93,0.462
27.495833,67.64,31.94,0.465
27.497222,67.96,31.94,0.467
27.498611,68.18,31.95,0.469
27.500000,68.33,31.95,0.47
27.501389,68.46,31.95,0.471
27.502778,68.55,31.95,0.472
27.504167,68.64,31.96,0.472
27.505556,68.7,31.96,0.473
27.506944,68.77,31.96,0.473
27.508333,68.83,31.96,0.474
27.509722,68.88,31.96,0.474
27.511111,68.93,31.96,0.474
27.512500,68.96,31.96,0.475
27.513889,69,31.96,0.475
27.515278,69.03,31.96,0.475
27.516667,69.06,31.96,0.475
27.518056,69.09,31.95,0.475
27.519444,69.12,31.95,0.476
27.520833,69.15,31.95,0.476
27.522222,69.17,31.95,0.476
27.523611,69.19,31.95,0.476
27.525000,69.22,31.95,0.476
27.526389,69.24,31.95,0.476
27.527778,69.26,31.94,0.476
27.529167,69.28,31.94,0.477
27.530556,69.31,31.94,0.477
27.531944,69.32,31.94,0.477
27.533333,69.33,31.94,0.477
27.534722,69.35,31.94,0.477
27.536111,69.36,31.94,0.477
27.537500,69.38,31.93,0.477
27.538889,69.4,31.93,0.477
27.540278,69.42,31.93,0.477
27.541667,69.44,31.94,0.477
27.543056,69.45,31.94,0.477
27.544444,69.45,31.93,0.477
27.545833,69.46,31.93,0.477
27.547222,69.47,31.93,0.477
27.548611,69.48,31.93,0.478
27.550000,69.49,31.93,0.478
27.551389,69.5,31.93,0.478
27.552778,69.49,31.93,0.478
27.554167,69.49,31.93,0.478
27.555556,69.5,31.93,0.478
27.556944,69.5,31.93,0.478
27.558333,69.5,31.93,0.478
27.559722,69.51,31.93,0.478
27.561111,69.52,31.93,0.478
27.562500,69.53,31.93,0.478
27.563889,69.53,31.93,0.478
27.565278,69.54,31.92,0.478
27.566667,69.54,31.92,0.478
27.568056,69.55,31.92,0.478
27.569444,69.56,31.93,0.478
27.570833,69.56,31.93,0.478
27.572222,70.24,31.93,0.483
27.573611,72.01,31.93,0.495
27.575000,73.41,31.94,0.505
27.576389,74.41,31.95,0.512
27.577778,75.13,31.96,0.517
27.579167,75.6,31.97,0.521
27.580556,75.96,31.98,0.523
27.581944,76.21,31.99,0.525
27.583333,76.42,31.99,0.527
27.584722,76.58,32,0.528
27.586111,76.73,32,0.53
27.587500,76.84,32.01,0.53
27.588889,76.95,32.01,0.531
27.590278,77.04,32.01,0.532
27.591667,77.13,32.01,0.532
27.593056,77.21,32.01,0.533
27.594444,77.28,32.01,0.533
27.595833,77.33,32.01,0.534
27.597222,77.38,32,0.534
27.598611,77.43,32,0.534
27.600000,77.49,32,0.535
27.601389,77.53,32,0.535
27.602778,77.57,31.99,0.535
27.604167,77.62,31.99,0.535
27.605556,77.65,31.99,0.535
27.606944,77.69,31.99,0.536
27.608333,77.72,31.98,0.536
27.609722,77.77,31.98,0.536
27.611111,77.82,31.98,0.536
27.612500,77.85,31.98,0.536
27.613889,77.88,31.97,0.537
27.615278,77.9,31.97,0.536
27.616667,77.93,31.97,0.537
27.618056,77.97,31.97,0.537
27.619444,78.01,31.96,0.537
27.620833,78.03,31.96,0.537
27.622222,78.05,31.96,0.537
27.623611,78.07,31.96,0.537
27.625000,78.07,31.95,0.537
27.626389,78.09,31.95,0.537
27.627778,78.1,31.95,0.537
27.629167,78.12,31.95,0.538
27.630556,78.13,31.95,0.538
27.631944,78.16,31.94,0.538
27.633333,78.17,31.94,0.538
27.634722,78.2,31.95,0.538
27.636111,78.21,31.94,0.538
27.637500,78.23,31.94,0.538
27.638889,78.24,31.94,0.538
27.640278,78.25,31.94,0.538
27.641667,78.27,31.94,0.538
27.643056,78.28,31.93,0.538
27.644444,78.29,31.94,0.538
27.645833,78.3,31.93,0.538
27.647222,78.31,31.93,0.538
27.648611,78.31,31.94,0.538
27.650000,78.32,31.93,0.538
27.651389,78.34,31.93,0.538
27.652778,78.34,31.93,0.538
27.654167,78.36,31.93,0.539
27.655556,78.88,31.93,0.542
27.656944,80.57,31.94,0.554
27.658333,81.9,31.95,0.563
27.659722,82.91,31.96,0.571
27.661111,83.56,31.97,0.576
27.662500,84.05,31.98,0.579
27.663889,84.39,31.99,0.582
27.665278,84.67,32,0.584
27.666667,84.87,32.01,0.586
27.668056,85.02,32.01,0.587
27.669444,85.15,32.02,0.588
27.670833,85.27,32.02,0.589
27.672222,85.37,32.02,0.59
27.673611,85.46,32.02,0.59
27.675000,85.54,32.03,0.591
27.676389,85.62,32.03,0.592
27.677778,85.69,32.03,0.592
27.679167,85.75,32.03,0.593
27.680556,85.82,32.03,0.593
27.681944,85.88,32.03,0.593
27.683333,85.93,32.02,0.594
27.684722,85.98,32.02,0.594
27.686111,86.03,32.01,0.594
27.687500,86.08,32.01,0.594
27.688889,86.12,32.02,0.595
27.690278,86.17,32.01,0.595
27.691667,86.21,32.01,0.595
27.693056,86.26,32.01,0.596
27.694444,86.3,32.01,0.596
27.695833,86.34,32.01,0.596
27.697222,86.37,32.01,0.596
27.698611,86.41,32.01,0.596
27.700000,86.44,32,0.596
27.701389,86.47,32,0.597
27.702778,86.49,31.99,0.597
27.704167,86.51,32,0.597
27.705556,86.54,32,0.597
27.706944,86.56,32,0.597
27.708333,86.59,31.99,0.597
27.709722,86.61,31.99,0.597
27.711111,86.63,31.99,0.597
27.712500,86.64,31.99,0.597
27.713889,86.65,31.99,0.597
27.715278,86.68,31.98,0.597
27.716667,86.69,31.98,0.597
27.718056,86.7,31.98,0.597
27.719444,86.72,31.98,0.598
27.720833,86.74,31.98,0.598
27.722222,86.76,31.98,0.598
27.723611,86.78,31.98,0.598
27.725000,86.81,31.97,0.598
27.726389,86.83,31.97,0.598
27.727778,86.84,31.97,0.598
27.729167,86.84,31.97,0.598
27.730556,86.86,31.97,0.598
27.731944,86.87,31.96,0.598
27.733333,86.88,31.96,0.598
27.734722,86.89,31.96,0.598
27.736111,86.91,31.96,0.598
27.737500,86.94,31.96,0.599
27.738889,87.04,31.96,0.599
27.740278,87.37,31.96,0.602
27.741667,87.73,31.97,0.604
27.743056,88.02,31.97,0.606
27.744444,88.25,31.97,0.608
27.745833,88.47,31.98,0.61
27.747222,88.63,31.98,0.611
27.748611,88.79,31.98,0.612
27.750000,88.92,31.99,0.613
27.751389,89.05,31.99,0.614
27.752778,89.15,32,0.615
27.754167,89.25,32,0.616
27.755556,89.34,32,0.617
27.756944,89.42,32,0.617
27.758333,89.5,32.01,0.618
27.759722,89.58,32.01,0.618
27.761111,89.65,32,0.619
27.762500,89.72,32,0.619
27.763889,89.78,32.01,0.62
27.765278,89.84,32.01,0.62
27.766667,89.9,32.01,0.621
27.768056,89.95,32.01,0.621
27.769444,90,32.01,0.621
27.770833,90.05,32.01,0.622
27.772222,90.09,32.01,0.622
27.773611,90.13,32.01,0.622
27.775000,90.17,32.01,0.622
27.776389,90.2,32.01,0.623
27.777778,90.24,32.01,0.623
27.779167,90.27,32.01,0.623
27.780556,90.3,32.01,0.623
27.781944,90.33,32.01,0.623
27.783333,90.36,32.01,0.624
27.784722,90.39,32,0.624
27.786111,90.42,32,0.624
27.787500,90.45,32,0.624
27.788889,90.48,32.01,0.625
27.790278,90.51,32.01,0.625
27.791667,90.54,32,0.625
27.793056,90.57,32.01,0.625
27.794444,90.6,32,0.625
27.795833,90.62,32,0.625
27.797222,90.65,32,0.625
27.798611,90.68,32,0.626
27.800000,90.7,32,0.626
27.801389,90.72,32,0.626
27.802778,90.74,32,0.626
27.804167,90.76,31.99,0.626
27.805556,90.78,31.99,0.626
27.806944,90.79,31.99,0.626
27.808333,90.8,31.99,0.626
27.809722,90.82,31.99,0.626
27.811111,90.83,31.99,0.626
27.812500,90.85,31.98,0.626
27.813889,90.87,31.99,0.626
27.815278,90.9,31.99,0.627
27.816667,90.91,31.98,0.627
27.818056,90.93,31.98,0.627
27.819444,90.94,31.98,0.627
27.820833,90.97,31.98,0.627
27.822222,89.93,31.97,0.62
27.823611,76.38,31.89,0.524
27.825000,60.68,31.8,0.414
27.826389,47.3,31.69,0.321
27.827778,38.12,31.6,0.257
27.829167,30.74,31.51,0.206
27.830556,25.62,31.44,0.171
27.831944,21.63,31.38,0.144
27.833333,18.26,31.34,0.121
27.834722,15.81,31.32,0.105
27.836111,13.72,31.3,0.091
27.837500,12.25,31.3,0.081
27.838889,10.82,31.3,0.072
27.840278,9.52,31.31,0.063
27.841667,8.34,31.33,0.055
27.843056,7.44,31.35,0.049
27.844444,6.72,31.37,0.045
27.845833,6.16,31.4,0.041
27.847222,5.62,31.42,0.038
27.848611,5.14,31.44,0.034
27.850000,4.71,31.47,0.032
27.851389,4.36,31.49,0.029
27.852778,4.06,31.51,0.027
27.854167,3.79,31.53,0.025
27.855556,3.56,31.55,0.024
27.856944,3.44,31.56,0.023
27.858333,3.31,31.58,0.022
27.859722,3.15,31.59,0.021
27.861111,2.98,31.61,0.02
27.862500,2.83,31.62,0.019
27.863889,2.7,31.64,0.018
27.865278,2.58,31.65,0.017
27.866667,2.46,31.66,0.017
27.868056,2.37,31.67,0.016
27.869444,2.28,31.68,0.015
27.870833,2.21,31.69,0.015
27.872222,2.21,31.7,0.015
27.873611,2.15,31.71,0.015
27.875000,2.08,31.72,0.014
27.876389,2,31.72,0.014
27.877778,1.93,31.73,0.013
27.879167,1.86,31.73,0.013
27.880556,1.79,31.74,0.012
27.881944,1.73,31.74,0.012
27.883333,1.68,31.75,0.011
27.884722,1.62,31.75,0.011
27.886111,1.57,31.76,0.011
27.887500,1.52,31.76,0.01
27.888889,1.48,31.77,0.01
27.890278,1.44,31.77,0.01
27.891667,1.39,31.77,0.009
27.893056,1.4,31.77,0.01
27.894444,1.4,31.78,0.01
27.895833,1.37,31.78,0.009
27.897222,1.34,31.78,0.009
27.898611,1.3,31.79,0.009
27.900000,1.27,31.79,0.009
27.901389,1.23,31.79,0.008
27.902778,1.2,31.79,0.008
27.904167,1.16,31.79,0.008
27.905556,1.14,31.8,0.008
27.906944,1.11,31.8,0.008
27.908333,1.08,31.8,0.007
27.909722,1.05,31.8,0.007
27.911111,1.03,31.81,0.007
27.912500,1.01,31.81,0.007
27.913889,0.99,31.81,0.007
27.915278,0.97,31.81,0.007
27.916667,0.95,31.81,0.006
27.918056,0.94,31.81,0.006
27.919444,0.96,31.82,0.007
27.920833,0.96,31.82,0.007
27.922222,0.95,31.82,0.006
27.923611,0.93,31.82,0.006
27.925000,0.91,31.82,0.006
27.926389,0.9,31.82,0.006
27.927778,0.88,31.82,0.006
27.929167,0.86,31.82,0.006
27.930556,0.84,31.82,0.006
27.931944,0.82,31.82,0.006
27.933333,0.81,31.83,0.006
27.934722,0.79,31.83,0.005
27.936111,0.78,31.83,0.005
27.937500,0.76,31.83,0.005
27.938889,0.75,31.83,0.005
27.940278,0.74,31.83,0.005
27.941667,0.73,31.83,0.005
27.943056,0.72,31.83,0.005
27.944444,0.7,31.83,0.005
27.945833,0.69,31.83,0.005
27.947222,0.7,31.83,0.005
27.948611,0.71,31.83,0.005
27.950000,0.72,31.83,0.005
27.951389,0.72,31.83,0.005
27.952778,0.71,31.83,0.005
27.954167,0.69,31.83,0.005
27.955556,0.69,31.83,0.005
27.956944,0.67,31.83,0.005
27.958333,0.66,31.83,0.005
27.959722,0.65,31.83,0.004
27.961111,0.64,31.83,0.004
27.962500,0.63,31.83,0.004
27.963889,0.62,31.83,0.004
27.965278,0.61,31.83,0.004
27.966667,0.6,31.84,0.004
27.968056,0.59,31.84,0.004
27.969444,0.58,31.84,0.004
27.970833,0.57,31.84,0.004
27.972222,0.57,31.84,0.004
27.973611,0.56,31.83,0.004
27.975000,0.55,31.84,0.004
27.976389,0.55,31.84,0.004
27.977778,0.54,31.84,0.004
27.979167,0.54,31.84,0.004
27.980556,0.55,31.84,0.004
27.981944,0.56,31.84,0.004
27.983333,0.56,31.84,0.004
27.984722,0.56,31.84,0.004
27.986111,0.56,31.84,0.004
27.987500,0.55,31.84,0.004
27.988889,0.54,31.84,0.004
27.990278,0.87,31.85,0.006
27.991667,2.42,31.85,0.017
27.993056,4.68,31.87,0.032
27.994444,6.54,31.87,0.045
27.995833,7.99,31.87,0.055
27.997222,9.07,31.87,0.062
27.998611,9.73,31.87,0.067
28.000000,10.19,31.87,0.07
28.001389,10.51,31.87,0.072
28.002778,10.76,31.87,0.074
28.004167,10.93,31.87,0.075
28.005556,11.03,31.88,0.076
28.006944,11.17,31.87,0.077
28.008333,11.21,31.88,0.077
28.009722,11.29,31.88,0.077
28.011111,11.38,31.88,0.078
28.012500,11.33,31.87,0.078
28.013889,11.38,31.87,0.078
28.015278,11.41,31.87,0.078
28.016667,11.56,31.87,0.079
28.018056,11.56,31.87,0.079
28.019444,11.66,31.87,0.08
28.020833,11.68,31.87,0.08
28.022222,11.66,31.87,0.08
28.023611,11.64,31.87,0.08
28.025000,11.66,31.87,0.08
28.026389,11.77,31.87,0.081
28.027778,11.75,31.87,0.08
28.029167,11.7,31.87,0.08
28.030556,11.72,31.87,0.08
28.031944,11.75,31.87,0.08
28.033333,11.72,31.88,0.08
28.034722,11.73,31.87,0.08
28.036111,11.75,31.87,0.081
28.037500,11.78,31.87,0.081
28.038889,11.79,31.87,0.081
28.040278,11.66,31.87,0.08
28.041667,11.78,31.87,0.081
28.043056,11.74,31.87,0.08
28.044444,11.81,31.87,0.081
28.045833,11.77,31.87,0.081
28.047222,11.81,31.87,0.081
28.048611,11.82,31.87,0.081
28.050000,11.82,31.87,0.081
28.051389,11.76,31.87,0.081
28.052778,11.79,31.87,0.081
28.054167,11.82,31.87,0.081
28.055556,11.81,31.87,0.081
28.056944,11.77,31.87,0.081
28.058333,11.79,31.87,0.081
28.059722,11.8,31.87,0.081
28.061111,11.77,31.87,0.081
28.062500,11.85,31.87,0.081
28.063889,11.86,31.87,0.081
28.065278,11.84,31.87,0.081
28.066667,11.78,31.87,0.081
28.068056,11.79,31.87,0.081
28.069444,11.85,31.87,0.081
28.070833,11.77,31.87,0.081
28.072222,12.22,31.87,0.084
28.073611,13.8,31.87,0.095
28.075000,16.04,31.87,0.11
28.076389,18.18,31.88,0.125
28.077778,19.48,31.88,0.133
28.079167,20.35,31.88,0.139
28.080556,20.89,31.88,0.143
28.081944,21.19,31.89,0.145
28.083333,21.39,31.88,0.147
28.084722,21.53,31.88,0.148
28.086111,21.66,31.88,0.148
28.087500,21.7,31.88,0.149
28.088889,21.78,31.88,0.149
28.090278,21.83,31.88,0.15
28.091667,21.85,31.88,0.15
28.093056,21.9,31.88,0.15
28.094444,21.95,31.89,0.15
28.095833,21.95,31.88,0.15
28.097222,21.96,31.88,0.15
28.098611,22,31.88,0.151
28.100000,21.99,31.88,0.151
28.101389,21.98,31.88,0.151
28.102778,21.99,31.88,0.151
28.104167,22.02,31.88,0.151
28.105556,22.02,31.88,0.151
28.106944,22.04,31.88,0.151
28.108333,22.03,31.88,0.151
28.109722,22.03,31.88,0.151
28.111111,22.03,31.88,0.151
28.112500,22.06,31.88,0.151
28.113889,22.06,31.88,0.151
28.115278,22.1,31.88,0.151
28.116667,22.05,31.87,0.151
28.118056,22.06,31.87,0.151
28.119444,22.1,31.87,0.151
28.120833,22.08,31.87,0.151
28.122222,22.09,31.87,0.151
28.123611,22.1,31.87,0.151
28.125000,22.14,31.87,0.152
28.126389,22.11,31.87,0.151
28.127778,22.11,31.87,0.151
28.129167,22.09,31.87,0.151
28.130556,22.06,31.87,0.151
28.131944,22.1,31.87,0.151
28.133333,22.1,31.87,0.151
28.134722,22.1,31.87,0.151
28.136111,22.11,31.87,0.151
28.137500,22.12,31.86,0.151
28.138889,22.17,31.87,0.152
28.140278,22.14,31.86,0.152
28.141667,22.13,31.87,0.152
28.143056,22.14,31.87,0.152
28.144444,22.14,31.86,0.152
28.145833,22.13,31.86,0.152
28.147222,22.12,31.86,0.151
28.148611,22.13,31.87,0.152
28.150000,22.14,31.86,0.152
28.151389,22.13,31.86,0.152
28.152778,22.12,31.86,0.151
28.154167,22.11,31.86,0.151
28.155556,22.61,31.86,0.155
28.156944,24.75,31.86,0.169
28.158333,27.06,31.86,0.185
28.159722,28.85,31.87,0.198
28.161111,30.08,31.87,0.206
28.162500,30.76,31.87,0.211
28.163889,31.18,31.87,0.214
28.165278,31.46,31.87,0.215
28.166667,31.62,31.87,0.217
28.168056,31.72,31.87,0.217
28.169444,31.77,31.87,0.218
28.170833,31.83,31.87,0.218
28.172222,31.89,31.87,0.218
28.173611,31.94,31.87,0.219
28.175000,31.97,31.87,0.219
28.176389,31.99,31.87,0.219
28.177778,32.03,31.88,0.219
28.179167,32.04,31.87,0.219
28.180556,32.07,31.87,0.22
28.181944,32.09,31.87,0.22
28.183333,32.1,31.87,0.22
28.184722,32.1,31.87,0.22
28.186111,32.11,31.87,0.22
28.187500,32.12,31.87,0.22
28.188889,32.15,31.87,0.22
28.190278,32.15,31.87,0.22
28.191667,32.15,31.87,0.22
